"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-01","2.24"," 1800"," 1750","0.00",,,,"59","40",,"  280","  270","0.0","8.1","8.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-02","4.25"," 2001"," 1956","0.00",,,,"57","43",,"  290","  290","0.0","13.0","15.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-03","5.82"," 1930"," 1928","0.01",,,,"61","43",,"  170","  190","0.0","14.1","19.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-04","16.11"," 1441"," 1603","0.12",,,,"56","45",,"  280","  280","0.0","34.9","45.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-05","14.76"," 0305"," 0152","0.00",,,,"54","43",,"  320","  320","0.0","30.0","38.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-06","3.80"," 1844"," 1846","0.00",,,,"56","37",,"  280","  280","0.0","17.0","19.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-07","3.58"," 1548"," 1050","0.00",,,,"59","41",,"  290","   20","0.0","13.0","21.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-08","3.36"," 0725"," 1009","0.00",,,,"64","44",,"   70","   80","0.0","13.0","15.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-09","2.24"," 0852"," 0833","0.00",,,,"58","43",,"  130","  110","0.0","8.9","15.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-10","16.33"," 1351"," 1308","0.00",,,,"54","39",,"  280","  270","0.0","36.0","42.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-11","10.96"," 0124"," 0126","0.00",,,,"50","40",,"  290","  300","0.0","25.9","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-12","17.45"," 0906"," 0905","0.00",,,,"46","37",,"  350","  350","0.0","29.1","36.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-13","6.49"," 0051"," 0101","0.00",,,,"48","37",,"  350","  360","0.0","21.0","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-14","3.36"," 1302"," 1355","0.00",,,,"48","32",,"   40","   50","0.0","17.9","21.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-15","4.92"," 0707"," 0710","0.00",,,,"52","33",,"   60","   60","0.0","16.1","17.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-16","7.16"," 2037"," 1519","0.11",,,,"51","33",,"  280","  280","0.0","21.0","25.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-17","7.38"," 0107"," 0106","0.04",,,,"55","38",,"   50","   40","0.0","23.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-18","2.24"," 1739"," 1702","0.00",,,,"58","33",,"  290","  270","0.0","14.1","17.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-19","5.37"," 1652"," 1701","0.00",,,,"55","37",,"  280","  260","0.0","19.9","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-20","6.71"," 0940"," 1653","0.00",,,,"59","38",,"  280","  270","0.0","21.0","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-21","8.95"," 1029"," 1045","0.00",,,,"62","44",,"  350","  350","0.0","23.0","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-22","4.47"," 1728"," 0912","0.00",,,,"62","41",,"  280","  280","0.0","19.9","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-23","1.34"," 1143"," 1254","0.00",,,,"59","39",,"   10","  120","0.0","8.1","8.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-24","5.14"," 2248"," 2304","0.00",,,,"57","39",,"  280","  270","0.0","17.0","19.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-25","6.04"," 1740"," 1739","0.00",,,,"52","40",,"  280","  280","0.0","17.0","19.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-26","2.91"," 1100"," 1939","0.20",,,,"48","41",,"   90","  170","0.0","10.1","16.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-27","2.91"," 1620"," 1619","0.08",,,,"55","48",,"   20","   20","0.0","15.0","16.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-28","2.91"," 1853"," 1848","0.09",,,,"56","47",,"   40","   40","0.0","10.1","12.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-29","2.91"," 1736"," 1801","0.00",,,,"63","44",,"  280","  290","0.0","17.9","19.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-30","6.26"," 1527"," 1537","0.00",,,,"59","42",,"  270","  270","0.0","21.0","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-01-31","7.83"," 1722"," 1908","0.00",,,,"54","49",,"  270","  270","0.0","16.1","19.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-01","8.28"," 1434"," 1609","0.00",,,,"51","49",,"  280","  240","0.0","16.1","17.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-02","5.82"," 1743"," 1745","0.00",,,,"55","46",,"  280","  290","0.0","17.0","21.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-03","1.57"," 2023"," 1413","0.00",,,,"57","39",,"   80","  290","0.0","8.9","13.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-04","2.24"," 1312"," 1301","0.00",,,,"60","43",,"   30","   30","0.0","6.9","8.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-05","4.92"," 1817"," 1816","0.00",,,,"64","45",,"  280","  280","0.0","23.9","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-06","4.92"," 0134"," 0123","0.00",,,,"58","44",,"  280","  290","0.0","14.1","17.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-07","7.61"," 1951"," 1950","0.11",,,,"60","50",,"  260","  260","0.0","23.0","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-08","6.71"," 2113"," 2109","0.31",,,,"57","50",,"  160","  180","0.0","19.9","23.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-09","5.59"," 0036"," 0047","0.35",,,,"60","53",,"  150","  180","0.0","15.0","17.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-10","6.93"," 1507"," 1456","1.00",,,,"61","55",,"  180","  190","0.0","19.9","33.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-11","9.62"," 0837"," 0927","0.02",,,,"58","48",,"  270","  280","0.0","17.0","19.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-12","5.37"," 1453"," 1443","0.28",,,,"57","45",,"  150","  170","0.0","17.9","25.9","    1","    1",,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-13","9.40"," 1732"," 1821","0.00",,,,"56","47",,"  290","  280","0.0","19.9","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-14","7.83"," 1617"," 1616","0.00",,,,"59","46",,"  270","  270","0.0","25.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-15","13.42"," 1526"," 1526","0.00",,,,"60","49",,"  270","  270","0.0","29.1","32.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-16","3.58"," 1625"," 1627","0.00",,,,"69","46",,"  280","  280","0.0","17.9","21.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-17","9.84"," 1922"," 1921","0.00",,,,"73","50",,"  280","  280","0.0","33.1","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-18","15.88"," 0139"," 0138","0.00",,,,"57","49",,"  280","  270","0.0","29.1","34.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-19","14.99"," 1728"," 1712","0.00",,,,"59","46",,"  270","  270","0.0","29.1","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-20","10.29"," 0405"," 0436","0.00",,,,"58","49",,"  280","  270","0.0","23.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-21","12.30"," 1338"," 0959","0.00",,,,"59","50",,"  180","  210","0.0","23.9","40.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-22","10.07"," 1522"," 0241","0.55",,,,"54","44",,"  260","  160","0.0","25.1","34.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-23","10.96"," 1411"," 1410","0.04",,,,"53","42",,"  280","  280","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-24","12.08"," 2103"," 2102","0.18",,,,"57","44",,"  200","  200","0.0","30.0","40.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-25","12.30"," 0824"," 0823","0.10",,,,"55","49",,"  270","  270","0.0","32.0","40.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-26","12.08"," 2117"," 2116","1.05",,,,"55","44",,"  250","  250","0.0","33.1","42.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-27","9.62"," 1434"," 0149","0.13",,,,"53","41",,"  200","  280","0.0","23.9","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-02-28","12.97"," 1432"," 1618","0.02",,,,"52","41",,"  280","  280","0.0","29.1","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-01","7.38"," 1913"," 1913","0.00",,,,"54","39",,"  280","  280","0.0","17.0","21.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-02","6.71"," 1647"," 1646","0.00",,,,"58","40",,"  280","  290","0.0","28.0","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-03","2.24"," 0914"," 0912","0.00",,,,"64","44",,"   50","   60","0.0","14.1","15.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-04","3.13"," 1850"," 1849","0.00",,,,"64","49",,"  280","  280","0.0","15.0","17.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-05","8.28"," 1647"," 1656","0.00",,,,"66","51",,"  280","  280","0.0","21.0","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-06","9.40"," 1551"," 1550","0.00",,,,"62","45",,"  290","  280","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-07","9.62"," 1319"," 1405","0.00",,,,"61","49",,"  290","  280","0.0","19.9","23.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-08","10.74"," 1552"," 1606","0.00",,,,"59","47",,"  270","  290","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-09","9.84"," 1241"," 1230","0.00",,,,"59","46",,"  290","  270","0.0","19.9","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-10","7.16"," 1827"," 1824","0.00",,,,"66","48",,"  280","  270","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-11","3.80"," 1718"," 0714","0.00",,,,"78","50",,"  280","  300","0.0","17.0","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-12","5.82"," 1920"," 2103","0.00",,,,"77","55",,"  290","  290","0.0","17.0","21.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-13","14.32"," 1459"," 1456","0.00",,,,"63","51",,"  290","  290","0.0","28.0","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-14","12.30"," 1513"," 1512","0.00",,,,"61","49",,"  270","  280","0.0","25.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-15","6.71"," 1853"," 1855","0.00",,,,"75","47",,"  280","  280","0.0","19.9","21.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-16","7.38"," 1916"," 1932","0.00",,,,"77","50",,"  290","  290","0.0","19.9","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-17","13.87"," 1446"," 1545","0.00",,,,"58","50",,"  280","  280","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-18","12.53"," 1436"," 1158","0.00",,,,"61","51",,"  270","   80","0.0","23.9","38.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-19","8.05"," 1320"," 1320","0.00",,,,"61","48",,"  260","  250","0.0","21.9","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-20","16.11"," 1504"," 1520","0.13",,,,"57","52",,"  260","  260","0.0","36.9","42.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-21","11.41"," 1554"," 1602","0.00",,,,"62","46",,"  270","  270","0.0","25.1","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-22","8.50"," 1755"," 1753","0.00",,,,"69","47",,"  280","  280","0.0","29.1","34.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-23","10.07"," 1729"," 1725","0.00",,,,"70","47",,"  280","  280","0.0","25.9","31.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-24","8.72"," 1514"," 1436","0.00",,,,"64","49",,"  270","  250","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-25","10.51"," 1416"," 1545","0.00",,,,"60","51",,"  270","  270","0.0","17.0","21.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-26","10.51"," 1500"," 1253","0.14",,,,"61","53",,"  280","  260","0.0","23.9","34.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-27","22.82"," 1823"," 1824","0.00",,,,"56","46",,"  290","  290","0.0","38.9","48.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-28","9.40"," 1715"," 1715","0.00",,,,"62","43",,"  270","  270","0.0","21.0","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-29","7.61"," 1842"," 1822","0.00",,,,"71","44",,"  280","  280","0.0","23.0","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-30","10.74"," 1734"," 1724","0.00",,,,"66","47",,"  290","  290","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-03-31","12.30"," 1728"," 1727","0.00",,,,"64","46",,"  270","  270","0.0","31.1","38.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-01","16.11"," 1226"," 1225","0.00",,,,"58","48",,"  260","  260","0.0","33.1","38.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-02","12.30"," 1801"," 1709","0.00",,,,"65","47",,"  270","  270","0.0","25.1","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-03","10.51"," 1812"," 1810","0.00",,,,"65","45",,"  270","  270","0.0","25.1","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-04","12.30"," 1808"," 1808","0.00",,,,"67","50",,"  280","  280","0.0","21.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-05","13.20"," 1639"," 1638","0.00",,,,"64","50",,"  280","  290","0.0","28.0","31.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-06","10.74"," 2007"," 1605","0.00",,,,"61","49",,"  250","  270","0.0","23.0","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-07","11.41"," 2134"," 2133","0.00",,,,"63","51",,"  250","  250","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-08","14.99"," 1436"," 1201","0.00",,,,"64","51",,"  280","  290","0.0","23.0","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-09","19.24"," 1709"," 1719","0.01",,,,"62","50",,"  270","  280","0.0","36.9","40.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-10","13.42"," 1703"," 1739","0.00",,,,"67","46",,"  270","  270","0.0","30.0","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-11","18.34"," 1423"," 1429","0.11",,,,"60","50",,"  270","  260","0.0","34.9","38.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-12","19.01"," 1728"," 1817","0.00",,,,"60","47",,"  270","  280","0.0","31.1","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-13","10.07"," 1700"," 1741","0.00",,,,"65","45",,"  260","  270","0.0","25.9","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-14","17.22"," 1717"," 1722","0.18",,,,"57","50",,"  280","  290","0.0","40.0","48.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-15","17.67"," 1702"," 1641","0.00",,,,"63","47",,"  280","  280","0.0","30.0","34.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-16","17.45"," 2023"," 2010","0.00",,,,"70","50",,"  280","  270","0.0","32.0","38.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-17","22.82"," 0547"," 0425","0.00",,,,"59","48",,"  270","  280","0.0","36.9","40.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-18","19.46"," 1538"," 1824","0.00",,,,"58","46",,"  280","  260","0.0","32.0","38.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-19","8.95"," 0034"," 1521","0.25",,,,"58","47",,"  280","  210","0.0","21.9","25.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-20","10.96"," 1714"," 1630","0.14",,,,"61","47",,"  270","  290","0.0","25.1","30.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-21","10.51"," 2133"," 2133","0.20",,,,"58","49",,"  160","  160","0.0","23.0","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2007-04-22","15.21"," 2005"," 2005","0.25",,,,"60","50",,"  270","  280","0.0","25.1","30.0","    1",,,,,
